Standort,Raum,ap,apmodel,status,Institut,address,category,extra,latlng,geocoding,location
"TUM, Geb. 4277, Forstwissenschaft, FVA - Forstwissenschaftliche VersuchsanstaltHans-Carl-von-Carlowitz-Platz 285354 Freising","PC-Labor 1.2.2.11, 2.OG, Geb. 4277, TUM Weih.",apa02-2q2,Alcatel-Lucent -> OAW-AP325,2019-05-21 10:11:00,TUM,"Hans-Carl-von-Carlowitz-Platz 2, 85354 Freising",office,4277,"('48.400238244', '11.7170363525')","(48.40053, 11.71715)","('48.400238244', '11.7170363525')"
"TUM, Geb. 4277, Forstwissenschaft, FVA - Forstwissenschaftliche VersuchsanstaltHans-Carl-von-Carlowitz-Platz 285354 Freising",3.4.1.1,apa04-1q2,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Hans-Carl-von-Carlowitz-Platz 2, 85354 Freising",office,4277,"('48.400238244', '11.7170363525')","(48.40053, 11.71715)","('48.400238244', '11.7170363525')"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",VU107,apa02-ksf,Alcatel-Lucent -> OAW-AP325,2019-08-07 13:49:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",VU104,apa01-ksf,Alcatel-Lucent -> OAW-AP325,2019-08-07 13:45:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V217,apa01-2sf,Alcatel-Lucent -> OAW-AP325,2019-08-08 13:39:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V028,apa01-0sf,Alcatel-Lucent -> OAW-AP325,2019-08-07 13:55:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V213,apa04-2sf,Alcatel-Lucent -> OAW-AP135,2019-07-30 12:19:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",W201,apa05-2sf,Alcatel-Lucent -> OAW-AP325,2019-10-17 12:42:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V023,apa05-0sf,Alcatel-Lucent -> OAW-AP135,2019-10-17 12:36:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V105,apa02-1sf,Alcatel-Lucent -> OAW-AP215,2019-10-17 12:36:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V005,apa03-0sf,Alcatel-Lucent -> OAW-AP325,2019-08-07 14:09:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",W401,apa01-4sf,Alcatel-Lucent -> OAW-AP325,2019-08-07 14:29:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V002,apa02-0sf,Alcatel-Lucent -> OAW-AP325,2019-08-20 11:39:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",W101,apa06-1sf,Alcatel-Lucent -> OAW-AP325,2019-10-17 12:36:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",W101,apa05-1sf,Alcatel-Lucent -> OAW-AP325,2019-07-30 11:51:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V306,apa01-3sf,Alcatel-Lucent -> OAW-AP215,2019-10-17 12:40:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V230,apa02-2sf,Alcatel-Lucent -> OAW-AP325,2019-08-07 14:19:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V108,apa03-1sf,Alcatel-Lucent -> OAW-AP215,2019-10-17 12:36:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",W201,apa03-2sf,Alcatel-Lucent -> OAW-AP325,2019-10-17 12:36:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V014,apa04-0sf,Alcatel-Lucent -> OAW-AP135,2019-10-17 12:36:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",V114,apa04-1sf,Alcatel-Lucent -> OAW-AP135,2019-07-30 12:19:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"LMU, VestibülbauLudwigstr./Prof.-Huber-Pl. 280539 München",Freiflaeche,apa06-0sf,Alcatel-Lucent -> OAW-AP365,2019-07-30 12:19:00,LMU,"Prof.-Huber-Pl. 2, 80539 München",office,-,"(-,-)","(48.150785, 11.582477)","(48.150785, 11.582477)"
"TUM, Geb. 4218, Zierpflanzenbau, Botanik, MikrobiologieEmil-Ramann-Str. 485354 Freising","Prakt.Labor 102, 1.OG, Geb. 4218, TUM Weihst.",apa02-1p4,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Emil-Ramann-Str. 2, 85354 Freising",office,4218,"('48.3997339676', '11.7204423904')","(48.3997, 11.72139)","('48.3997339676', '11.7204423904')"
"TUM, Geb. 4218, Zierpflanzenbau, Botanik, MikrobiologieEmil-Ramann-Str. 485354 Freising","111, 1.OG, Geb. 218, Botanik, TUM Weihenstephan",apa04-1p4,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:05:00,TUM,"Emil-Ramann-Str. 2, 85354 Freising",office,4218,"('48.3997339676', '11.7204423904')","(48.3997, 11.72139)","('48.3997339676', '11.7204423904')"
"TUM, Geb. 4218, Zierpflanzenbau, Botanik, MikrobiologieEmil-Ramann-Str. 485354 Freising","214a, 2.OG, Geb. 218, Botanik, TUM Weihenstephan",apa01-2p4,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Emil-Ramann-Str. 2, 85354 Freising",office,4218,"('48.3997339676', '11.7204423904')","(48.3997, 11.72139)","('48.3997339676', '11.7204423904')"
"TUM, Geb. 4218, Zierpflanzenbau, Botanik, MikrobiologieEmil-Ramann-Str. 485354 Freising","Aufenth.Raum 113, 1.OG, Geb. 4218, TUM Weihst.",apa03-1p4,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:05:00,TUM,"Emil-Ramann-Str. 2, 85354 Freising",office,4218,"('48.3997339676', '11.7204423904')","(48.3997, 11.72139)","('48.3997339676', '11.7204423904')"
"TUM, Geb. 4218, Zierpflanzenbau, Botanik, MikrobiologieEmil-Ramann-Str. 485354 Freising","217, 2.OG, Geb. 218, TUM Weihenstephan",apa04-2p4,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Emil-Ramann-Str. 2, 85354 Freising",office,4218,"('48.3997339676', '11.7204423904')","(48.3997, 11.72139)","('48.3997339676', '11.7204423904')"
